cleaned_tweet,product,reply,Polarity,Sentiment
rain lightning delay colt held composure amp battled place team weather shortened north farmington invitational team medalist jack hotts led way carter zach leo clay also represented varsity today,Teams,,0.0,Neutral
among team looked potentially trading late first round last night per source titan ram patriot falcon could implication top second round,Teams,,0.006249999999999999,Positive
also parent well coach teenage girl different team fear mongering work small minority,Teams,,-0.08333333333333333,Negative
join aws air talk team amazon opensearch ingestion amazon rekognition liveness detection hear latest launch,Teams,,0.5,Positive
lol team constantly change roster bringing best around change massive impact interviewed positional assistant coach massive roster change last season ultraliga,Teams,,0.3,Positive
team notification hey available quick minute chat need guidance minute later,Teams,,0.24444444444444446,Positive
could big game shock follow last game regular season team ligamx,Teams,,-0.16,Negative
man stfu know saying something outta pocket get banned sport especially school bound club outside team rule aswell come offensive trash talk get expelled banned league,Teams,,0.0,Neutral
question registering parkinson canada event help join may edt walk registration process answer question register today,Teams,,0.0,Neutral
wow week went super fast like resting time last week heading production post marathon sprint donation still open let get,Teams,,0.12666666666666665,Positive
former bill fred jackson announce team round pick nfldraft tonight active former player scheduled team,Teams,,-0.08333333333333334,Negative
new york mets lineup roto mlb dfs mets lgm,Teams,,0.13636363636363635,Positive
always great day chance share value safety others energy safety team hosted aberdeen rural fire dept last week provide overview fuel propane transport vehicle read agtegra,Teams,,0.26666666666666666,Positive
better team better var shit done harm good,Teams,,0.375,Positive
ready pre season man new signing new kit dopamine summer vibe smashing team tour againgtgtgt,Teams,,0.15757575757575756,Positive
cool concept bringing nitlike event woman golf wnit woman basketball team participate talk lot growing depth woman game great opportunity team extend postseason playinmay,Teams,,0.25,Positive
multiple team looking trade levi steelerscountry gosteelers herewego steelersforlife,Teams,,0.0,Neutral
dar real woman going along see standing host manipulated human dar question ask real woman still showing game boycott sport stop putting dude team,Teams,,0.0,Neutral
player take highest percentage team total touch pitch season premier league kieran trippier rodri lewis dunk serge aurier enzo fernández usage,Teams,,0.0,Neutral
jeff scott mychael hamilton ran yard carry tonight he guy lot team would love havehes patient behind guy he going role play,Teams,,0.04999999999999999,Positive
draft nut meaninglessness consensus board consensus mock team seems never many highly rated player mock available start round,Teams,,0.02750000000000001,Positive
work scholastic esports program multiple league professional team feel free reach one rep via discord link bio well get set,Teams,,0.16666666666666666,Positive
sorest bunch winner history professional sport notification team thinking world revolves around utterly sad cant even come new material lmao,Teams,,0.08409090909090908,Positive
jordan young recruit class left recent trip state nothing positive thing say wolfpack football stuff state,Teams,,0.08181818181818182,Positive
hundred future jeopardy discussion taking place rebranding english premier league team two group reported telegraph,Teams,,0.0,Neutral
steph look team performance steph compare team took major dip steph reason convo steph isnt tall,Teams,,0.0625,Positive
new nfl draft hot press jet going take jahmyr gibbs keeanu benton gervon dexter riser round baylor siaki ika flunked medically team atlanta waiting trade jack campbell,Teams,,0.046590909090909086,Positive
among team looked potentially trading late first round last night per source titan ram patriot falcon could implication top second round,Teams,,0.006249999999999999,Positive
possible tipping point move sun amp mercury become first team walk away financiallytroubled rsn putting game local free streaming service,Teams,,0.05,Positive
tourney time bwars entry cashapp paypal team gadget allowed shield nitro barrel dollar cash prize,Teams,,0.0,Neutral
yeah youre acting like cant beat team,Teams,,0.0,Neutral
astrix extending access management threat prevention nonhuman identity enables security team discover remediate overprivileged unnecessary malicious thirdparty connection threaten critical system,Teams,,-0.2,Negative
seven team northwest student recently pitched business idea panel professional hope earning funding help launch proposed startup bearcatsconnect careerready,Teams,,0.05,Positive
breaking multiple train car fallen mississippi river prompting emergency response hazmat team ferryville wisconsin currently emergency crew including hazmat team responded major train derailment ferryville wisconsin four people,Teams,,0.020833333333333332,Positive
answer three guy consistently producing point throughout series win home game like team find goal,Teams,,0.21666666666666667,Positive
would nice get point looking whole draw probably fair result team missed clear chance amp lucky halftime respite consecutive half football embarrassing,Teams,,0.29444444444444445,Positive
think gm medical team daily fucking elbow scope,Teams,,-0.19999999999999998,Negative
stop trend sharing video team calling player get drafted awkward dont care hear guy get asked time,Teams,,-0.6,Negative
also antiguoko kirol elkartea many club taking part tournament competing fursan team includes qualified silver cup meaning reached semifinal,Teams,,0.5,Positive
also antiguoko kirol elkartea many club taking part tournament competing fursan team includes qualified silver cup meaning reached semifinal,Teams,fursan qualified gold cup mean didnt suffer single defeat throughout whole tournament amazing opportunity fursan academy player proved football life,0.5,Positive
pubgm pmpl grand final day overall standing major pride top closely followed madbulls strong finish traditional team nexus game lord slow going everyone else,Teams,,0.08842592592592591,Positive
auburn friday offered juco markel bell tiger want want according bell,Teams,,0.0,Neutral
thats experience people thought city still gon na win title kept alking even several point behind theyve know take win title arsenal dont experience biggest difference team,Teams,,0.30000000000000004,Positive
several tamuecen student faculty member opportunity visit texas instrument last week three capstone team sponsored presented accomplishment last year student tamu tamuengineering,Teams,,0.0,Neutral
nfl news behind curtain nfl team reveal firstround pick,Teams,,-0.4,Negative
dont know silly attempt make team nervous runofthemill trolling people taking seriously,Teams,,-0.41666666666666663,Negative
big win phoenix hope team per windy move boost number household game available around million,Teams,,0.2,Positive
𝗨𝗽𝗱𝗮𝘁𝗲 nfl team calling lion trade dandre swift per lion drafted jahmyr gibbs overall last night also signed david montgomery big freeagent deal,Teams,,0.0,Neutral
jordan young recruit class left recent trip state nothing positive thing say wolfpack football stuff state,Teams,,0.08181818181818182,Positive
astros play phillies home today quess happened last time team played,Teams,,0.0,Neutral
learn trade desk leveraged highspots unified platform support gotomarket team headcount grew yearoveryear adoption onboarding program trade desk able increase seller confidence,Teams,,0.5,Positive
swear hate ppl add pan team dont fit hercule user real try hards,Teams,,-0.06666666666666667,Negative
wrong believe major team building skillstrat building come end best team come together end eachother like yeah major important apac shit learn ton,Teams,,0.13749999999999998,Positive
wrong believe major team building skillstrat building come end best team come together end eachother like yeah major important apac shit learn ton,Teams,squeeze amazing cause played learned see problem,0.13749999999999998,Positive
last night storm florida produced hail tornado lightning following strike tower team performed additional checkout falcon heavy payload ground support equipment,Teams,,-0.06666666666666667,Negative
time location spring coed varsity track event scheduled changed detail follow favorite team,Teams,,0.5,Positive
moment knew screwed last night guardiola breaking celebrating bruynes brilliant goal berate ederson tiny error nobody noticed thats he best manager world amp team relentless,Teams,,0.475,Positive
astrix extending access management threat prevention nonhuman identity enables security team discover remediate overprivileged unnecessary malicious thirdparty connection threaten critical system,Teams,,-0.2,Negative
day egfc league championship kick today tune see team move closer taking title,Teams,,0.0,Neutral
giant saw wrs board jag looking move back taking tackle reportedly team behind trying move wanted guy obviously gave day pick,Teams,,-0.1,Negative
breaking multiple train car fallen mississippi river prompting emergency response hazmat team ferryville wisconsin currently emergency crew including hazmat team responded major train derailment ferryville wisconsin four people,Teams,,0.020833333333333332,Positive
there surge project leading team locking join tomorrow april utc dissect amp discus,Teams,,0.0,Neutral
former bill fred jackson announce team round pick nfldraft tonight active former player scheduled team,Teams,,-0.08333333333333334,Negative
team back second half early free kick inter half utaapmt,Teams,,0.027777777777777787,Positive
never seen disdain monstrous hitting team prior season plan simple bat first கடடட பயட reach strangle opposition take good nrr havent seen good bowling unit,Teams,,0.32999999999999996,Positive
test team going finger spinner making record like prabath jayasuriya yesterday wasting talent experience like zafar gohar,Teams,,0.0,Neutral
fall season begin couple championship weekend amp team congrats player amp coach,Teams,,0.0,Neutral
team may charity event raise money take crown going hunt dayz,Teams,,0.0,Neutral
customer carrollton outstanding performance last fall attaining record earning recognition maxpreps one top high school football team congratulation carrollton remarkable achievement,Teams,,0.382,Positive
let get aew woman tag title made team packed tag team woman division sure want saraya single well aew woman title aewwomansdivison aewwomanstagteams amp,Teams,,0.2142857142857143,Positive
relocated nhl team hell,Teams,,0.0,Neutral
tournament filled le day team left well see next season team stay tuned topeleven tega,Teams,,0.13333333333333333,Positive
three year left contract playing regular football others play team far yes he worth,Teams,,0.1,Positive
ocean race team acronis security acronis cybersecurity protection read,Teams,,0.0,Neutral
see realestate management team present live submit question qampa bzh investor welcome join free charge,Teams,,0.3340909090909091,Positive
even super team nobody really clear cut championship except golden state added,Teams,,0.24444444444444446,Positive
nigga explained draft idea worst team get first pick omg would sick top player put super bowl winner something omg,Teams,,-0.12619047619047624,Negative
criticism havent player manager amp front office use dont use isnt he bad suck doesnt fill team need amp doesnt make sense he rostered,Teams,,-0.6999999999999998,Negative
season leading cancelled cfl campaign argonaut total game win point comeback win team would inevitably participate year grey cup cfl argo,Teams,,0.19166666666666668,Positive
havent posted many thread last week reason researching deep rwa talking great team category fascinating read project two liked amp performed well even,Teams,,0.43333333333333335,Positive
couldnt win team done chromosome,Teams,,0.8,Positive
team option one would pick fpl,Teams,,0.0,Neutral
answer three guy consistently producing point throughout series win home game like team find goal,Teams,,0.21666666666666667,Positive
love share article common mistake keep team growing leadership,Teams,,0.1,Positive
summary learning version cheat seahawks head coach pete carroll fined seahawks fined team lost two double practice violating nocontact rule govern nfl team offseason practice,Teams,,0.0,Neutral
also dont forget ronaldo play shitty nassr better team messi play psg super team worth ligue team combined,Teams,,0.37777777777777777,Positive
question registering event help join may edt walk registration process answer question register today,Teams,,0.0,Neutral
team gm trade right costreward ratio anything beneficial chief isnt ever team favor,Teams,,0.2857142857142857,Positive
last night storm florida produced hail tornado lightning following strike tower team performed additional checkout falcon heavy payload ground support equipment,Teams,,-0.06666666666666667,Negative
team used play goalkeeper pep introduced buildup goalkeeper pep quicker ball go forward quicker return ederson blessing pep,Teams,,0.0,Neutral
summary learning version cheat seahawks head coach pete carroll fined seahawks fined team lost two double practice violating nocontact rule govern nfl team offseason practice,Teams,,0.0,Neutral
rapoport bear among team interested trading steelers overall pick giving claypool trade steelers pittsburgh nfl,Teams,,0.125,Positive
exceptional leader game changer webinar may edt learn help organization build team like best team register,Teams,,0.4222222222222222,Positive
team draft room video always fun viking kwesi adofomensah ready come work jordan addison let get paid gon na get turnt,Teams,,0.25,Positive
nigga explained draft idea worst team get first pick omg would sick top player put super bowl winner something omg,Teams,,-0.12619047619047624,Negative
summary learning version cheat seahawks head coach pete carroll fined seahawks fined team lost two double practice violating nocontact rule govern nfl team offseason practice,Teams,,0.0,Neutral
hope dont like striker bottom table team,Teams,,0.0,Neutral
get ready test brawn teamwork like fdic pumper pull challenge happening today april watch team firefighter around country compete epic battle strength skill fdic,Teams,,0.15000000000000002,Positive
yall roll team next season start lsu dominance,Teams,,0.0,Neutral
among team looked potentially trading late first round last night per source titan ram patriot falcon could implication top second round,Teams,,0.006249999999999999,Positive
new nfl draft hot press jet going take jahmyr gibbs keeanu benton gervon dexter riser round baylor siaki ika flunked medically team atlanta waiting trade jack campbell,Teams,,0.046590909090909086,Positive
leader positive energy bring best team kim cameron explain leader need know positive relational energy article learn positivity leadership energy,Teams,,0.48484848484848486,Positive
single one team super bowl,Teams,,0.13095238095238093,Positive
thank zack excellent information regarding interest nfl team lion two round selection,Teams,,0.4,Positive
juan pierre carrying half team,Teams,,-0.16666666666666666,Negative
sierra vista two cochise county high school team competing racing sun gokart race hosted southern arizona research science engineering foundation,Teams,,0.08,Positive
summary learning version cheat seahawks head coach pete carroll fined seahawks fined team lost two double practice violating nocontact rule govern nfl team offseason practice,Teams,,0.0,Neutral
imagine team capable coach played team strength remember dynamic panarin mika offensively came along blaming everything there way tearing least tinkeringtrying new coach,Teams,,0.009090909090909094,Positive
dont agree talk team valued gibbs level even bijan thought lion confirmed,Teams,,0.4,Positive
thought heading tonight game ad even oddgame offensive output closeout game lebron key outside shooting team,Teams,,-0.2,Negative
dont see everyone writing efc team around worse,Teams,,-0.4,Negative
among team looked potentially trading late first round last night per source titan ram patriot falcon could implication top second round,Teams,,0.006249999999999999,Positive
proud team amp athlete every location many great performance incredibly competitive division several missing final one placement thankful cant wait see next year cheerleading world,Teams,,0.35,Positive
team would want player division spineless shame dyche picking,Teams,,0.0,Neutral
gitmo guam decision move court proceeding come availability resource security situation political climate logistics proceeding including transportation defendant legal team court personnel considered,Teams,,0.1,Positive
havent looked using team reading progress coach missing,Teams,,-0.2,Negative
second round action underway ahsaa state baseball playoff luke one several team targeting spot quarterfinal local highlight tonight wkrg news sport,Teams,,-0.02,Negative
varsity girl amp boy track amp field team ghsa region champ also many individual region champion set numerous personal record top finisher event compete ghsa sectional rockmart high school sat may,Teams,,0.19333333333333333,Positive
team stay hyping lol,Teams,,0.8,Positive
yeah get wasnt greatest team playing like said get house beer watch hammer,Teams,,1.0,Positive
yeah get wasnt greatest team playing like said get house beer watch hammer,Teams,add dont drink shit delaware instead smuggle beer security dont check bag properly,1.0,Positive
youre business owner want share bos consider offseting team personal emission employee benefit easy set manage member team cancel jumping hoop,Teams,,0.21666666666666667,Positive
last night storm florida produced hail tornado lightning following strike tower team performed additional checkout falcon heavy payload ground support equipment,Teams,,-0.06666666666666667,Negative
doesnt deserve qbs taken better team didnt take didnt need,Teams,,0.5,Positive
launch next oodle noodle area join one fun supportive team youll ever part learn franchising opportunity oodlenoodle yeg yyc,Teams,,0.26666666666666666,Positive
saw presser heard different said tracking need team behind thought could jumped bank well never know fine decisive move,Teams,,0.005555555555555554,Positive
ready series opener chicago watch live stats,Teams,,0.16818181818181818,Positive
watched old game porto scored minute equalise night united like var europe scholes score given wrongly side ronaldo hacked nothing given got cheated time time european team pre var,Teams,,-0.2,Negative
reassigned seal team army delta force new assignment help team grow transparency increased learn best practice collectively develop female leader effective operator,Teams,,0.4340909090909091,Positive
team interviewed realized basically villain every teen movie dressed like michael corleone draft put mayonnaise coffee,Teams,,0.0,Neutral
he farming draft capital team look like trying trade see youre jim smart man,Teams,,0.21428571428571427,Positive
hate amp wouldnt unless necessary week le make amp find place live working week still barely making bill anything help even share,Teams,,-0.1534090909090909,Negative
got drafted one worst team league he gon na win right away,Teams,,0.02857142857142858,Positive
summary learning version cheat seahawks head coach pete carroll fined seahawks fined team lost two double practice violating nocontact rule govern nfl team offseason practice,Teams,,0.0,Neutral
big opportunity stay date local team tournament season entire year offer good weekend,Teams,,0.175,Positive
wbd sport announced announcing team nba conference semifinal espn tnt exclusivity local telecast rest nba playoff here announcing team four series,Teams,,0.0,Neutral
former bill fred jackson announce team round pick nfldraft tonight active former player scheduled team,Teams,,-0.08333333333333334,Negative
lol jimmy butler went boston much better team scored point elimination save team season think he intimidated msg garden mythical fortress something delusional new yorkers believe,Teams,,0.4787878787878788,Positive
mccoist obviously good goal scorer played good ranger team period henriks career could added squad world football genuinely world class striker scored goal first year back leg break unreal,Teams,,0.41,Positive
weekend schedule announcement team playersfirst,Teams,,0.0,Neutral
tonight tomorrow expect run afc north team picking safety cornerback slow raven note wont matter got ta try anyway ravensflock ravensnation,Teams,,-0.30000000000000004,Negative
maybe also arent playing team gone straight cup final winning theyre playing team barely got playoff shall see leaf exercise demon also winning round really mean nothing unless win,Teams,,0.1921875,Positive
final time speaking draft winning team success team picking player break simplest form,Teams,,0.26666666666666666,Positive
spring boy junior varsity baseball event scheduled cancelled detail follow favorite team,Teams,,0.5,Positive
spring boy junior varsity baseball event scheduled cancelled detail follow favorite team,Teams,,0.5,Positive
dandre swift trending team contacting detroit lion dandre swift trade info dandreswift fuente,Teams,,0.0,Neutral
spring boy varsity baseball event scheduled postponed detail follow favorite team,Teams,,0.5,Positive
think team similar setup instead someone handle role focus personnel amp president focus administrative function,Teams,,0.0,Neutral
keep dorado beautiful assist cleanup award cash incentive volunteer team signed participate least member,Teams,,0.275,Positive
lampard actually drove different team relegation battle season done,Teams,,0.0,Neutral
two team qualify playoff stage gjirafagg one team eliminated make sure tune tomorrow cest live online,Teams,,0.3181818181818182,Positive
lft iglco igl open non igl offer preferred role sentiviper flex kayobreach open fully learning controller role prioritizing established team open project roster vouchesretweetslikes appreciated,Teams,,0.05,Positive
volunteer still needed many shift avail especially fri amp sat may hour location catharines thorold amp notl team join friend great high school volunteer hour min age volunteer registration,Teams,,0.365,Positive
team stream irish domestic cricket backinggreen irishcricket icc,Teams,,0.0,Neutral
meet team lucy coyne medical director care chester amp liverpool read lucy full bio website,Teams,,0.175,Positive
